__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2021-09-01,US,United States,techsoftware,Software Development,NEW,192.74
HiringLabSectoralPosting,2021-09-02,US,United States,math,Data & Analytics,NEW,163.32
HiringLabSectoralPosting,2021-09-02,US,United States,project,Project Management,NEW,158.5
HiringLabSectoralPosting,2021-09-02,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,142.35
HiringLabSectoralPosting,2021-09-02,US,United States,techinfo,IT Systems & Solutions,NEW,156.5
HiringLabSectoralPosting,2021-09-02,US,United States,techsoftware,Software Development,NEW,181.98
HiringLabSectoralPosting,2021-09-03,US,United States,math,Data & Analytics,NEW,163.64
HiringLabSectoralPosting,2021-09-03,US,United States,project,Project Management,NEW,161.95
HiringLabSectoralPosting,2021-09-03,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,145.14
HiringLabSectoralPosting,2021-09-03,US,United States,techinfo,IT Systems & Solutions,NEW,156.81
HiringLabSectoralPosting,2021-09-03,US,United States,techsoftware,Software Development,NEW,183.3
HiringLabSectoralPosting,2021-09-04,US,United States,math,Data & Analytics,NEW,162.8
HiringLabSectoralPosting,2021-09-04,US,United States,project,Project Management,NEW,164.95
HiringLabSectoralPosting,2021-09-04,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,147.55
HiringLabSectoralPosting,2021-09-04,US,United States,techinfo,IT Systems & Solutions,NEW,157.98
HiringLabSectoralPosting,2021-09-04,US,United States,techsoftware,Software Development,NEW,185.07
HiringLabSectoralPosting,2021-09-05,US,United States,math,Data & Analytics,NEW,162.31
HiringLabSectoralPosting,2021-09-05,US,United States,project,Project Management,NEW,168.35
HiringLabSectoralPosting,2021-09-05,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,150.53
HiringLabSectoralPosting,2021-09-05,US,United States,techinfo,IT Systems & Solutions,NEW,158.41
HiringLabSectoralPosting,2021-09-05,US,United States,techsoftware,Software Development,NEW,187.71
HiringLabSectoralPosting,2021-09-06,US,United States,math,Data & Analytics,NEW,162.06
HiringLabSectoralPosting,2021-09-06,US,United States,project,Project Management,NEW,171.81
HiringLabSectoralPosting,2021-09-06,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,153.1
HiringLabSectoralPosting,2021-09-06,US,United States,techinfo,IT Systems & Solutions,NEW,159.1
HiringLabSectoralPosting,2021-09-06,US,United States,techsoftware,Software Development,NEW,190.37
HiringLabSectoralPosting,2021-09-07,US,United States,math,Data & Analytics,NEW,159.7
HiringLabSectoralPosting,2021-09-07,US,United States,project,Project Management,NEW,171.78
HiringLabSectoralPosting,2021-09-07,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,152.52
HiringLabSectoralPosting,2021-09-07,US,United States,techinfo,IT Systems & Solutions,NEW,158.19
HiringLabSectoralPosting,2021-09-07,US,United States,techsoftware,Software Development,NEW,190.42
HiringLabSectoralPosting,2021-09-08,US,United States,math,Data & Analytics,NEW,157.09
HiringLabSectoralPosting,2021-09-08,US,United States,project,Project Management,NEW,171.56
HiringLabSectoralPosting,2021-09-08,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,151.65
HiringLabSectoralPosting,2021-09-08,US,United States,techinfo,IT Systems & Solutions,NEW,157.41
HiringLabSectoralPosting,2021-09-08,US,United States,techsoftware,Software Development,NEW,188.4
HiringLabSectoralPosting,2021-09-09,US,United States,math,Data & Analytics,NEW,154.43
HiringLabSectoralPosting,2021-09-09,US,United States,project,Project Management,NEW,170.91
HiringLabSectoralPosting,2021-09-09,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,150.76
HiringLabSectoralPosting,2021-09-09,US,United States,techinfo,IT Systems & Solutions,NEW,155.68
HiringLabSectoralPosting,2021-09-09,US,United States,techsoftware,Software Development,NEW,184.96
HiringLabSectoralPosting,2021-09-10,US,United States,math,Data & Analytics,NEW,151.96
HiringLabSectoralPosting,2021-09-10,US,United States,project,Project Management,NEW,168.58
HiringLabSectoralPosting,2021-09-10,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,148.34
HiringLabSectoralPosting,2021-09-10,US,United States,techinfo,IT Systems & Solutions,NEW,153.68
HiringLabSectoralPosting,2021-09-10,US,United States,techsoftware,Software Development,NEW,180.88
HiringLabSectoralPosting,2021-09-11,US,United States,math,Data & Analytics,NEW,148.33
HiringLabSectoralPosting,2021-09-11,US,United States,project,Project Management,NEW,166.3
HiringLabSectoralPosting,2021-09-11,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,147.26
HiringLabSectoralPosting,2021-09-11,US,United States,techinfo,IT Systems & Solutions,NEW,150.79
HiringLabSectoralPosting,2021-09-11,US,United States,techsoftware,Software Development,NEW,176.94
HiringLabSectoralPosting,2021-09-12,US,United States,math,Data & Analytics,NEW,143.96
HiringLabSectoralPosting,2021-09-12,US,United States,project,Project Management,NEW,160.12
HiringLabSectoralPosting,2021-09-12,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,144.04
HiringLabSectoralPosting,2021-09-12,US,United States,techinfo,IT Systems & Solutions,NEW,147.4
HiringLabSectoralPosting,2021-09-12,US,United States,techsoftware,Software Development,NEW,172.19
HiringLabSectoralPosting,2021-09-13,US,United States,math,Data & Analytics,NEW,138.9
HiringLabSectoralPosting,2021-09-13,US,United States,project,Project Management,NEW,153.7
HiringLabSectoralPosting,2021-09-13,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,140.28
HiringLabSectoralPosting,2021-09-13,US,United States,techinfo,IT Systems & Solutions,NEW,142.89
HiringLabSectoralPosting,2021-09-13,US,United States,techsoftware,Software Development,NEW,166.27
HiringLabSectoralPosting,2021-09-14,US,United States,math,Data & Analytics,NEW,140.81
HiringLabSectoralPosting,2021-09-14,US,United States,project,Project Management,NEW,154.42
HiringLabSectoralPosting,2021-09-14,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,142.09
HiringLabSectoralPosting,2021-09-14,US,United States,techinfo,IT Systems & Solutions,NEW,143.83
HiringLabSectoralPosting,2021-09-14,US,United States,techsoftware,Software Development,NEW,167.37
HiringLabSectoralPosting,2021-09-15,US,United States,math,Data & Analytics,NEW,144.87
HiringLabSectoralPosting,2021-09-15,US,United States,project,Project Management,NEW,155.83
HiringLabSectoralPosting,2021-09-15,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,145.41
HiringLabSectoralPosting,2021-09-15,US,United States,techinfo,IT Systems & Solutions,NEW,146.04
HiringLabSectoralPosting,2021-09-15,US,United States,techsoftware,Software Development,NEW,172.04
HiringLabSectoralPosting,2021-09-16,US,United States,math,Data & Analytics,NEW,148.61
HiringLabSectoralPosting,2021-09-16,US,United States,project,Project Management,NEW,157.2
HiringLabSectoralPosting,2021-09-16,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,146.03
HiringLabSectoralPosting,2021-09-16,US,United States,techinfo,IT Systems & Solutions,NEW,148.29
HiringLabSectoralPosting,2021-09-16,US,United States,techsoftware,Software Development,NEW,176.65
HiringLabSectoralPosting,2021-09-17,US,United States,math,Data & Analytics,NEW,150.74
HiringLabSectoralPosting,2021-09-17,US,United States,project,Project Management,NEW,157.76
HiringLabSectoralPosting,2021-09-17,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,147.23
HiringLabSectoralPosting,2021-09-17,US,United States,techinfo,IT Systems & Solutions,NEW,150.51
HiringLabSectoralPosting,2021-09-17,US,United States,techsoftware,Software Development,NEW,180.6
HiringLabSectoralPosting,2021-09-18,US,United States,math,Data & Analytics,NEW,154.76
HiringLabSectoralPosting,2021-09-18,US,United States,project,Project Management,NEW,158.01
HiringLabSectoralPosting,2021-09-18,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,147.59
HiringLabSectoralPosting,2021-09-18,US,United States,techinfo,IT Systems & Solutions,NEW,152.42
HiringLabSectoralPosting,2021-09-18,US,United States,techsoftware,Software Development,NEW,182.71
HiringLabSectoralPosting,2021-09-19,US,United States,math,Data & Analytics,NEW,159.37
HiringLabSectoralPosting,2021-09-19,US,United States,project,Project Management,NEW,161.99
HiringLabSectoralPosting,2021-09-19,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,149.17
HiringLabSectoralPosting,2021-09-19,US,United States,techinfo,IT Systems & Solutions,NEW,155.28
HiringLabSectoralPosting,2021-09-19,US,United States,techsoftware,Software Development,NEW,184.53
HiringLabSectoralPosting,2021-09-20,US,United States,math,Data & Analytics,NEW,164.32
HiringLabSectoralPosting,2021-09-20,US,United States,project,Project Management,NEW,165.85
HiringLabSectoralPosting,2021-09-20,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,151.51
HiringLabSectoralPosting,2021-09-20,US,United States,techinfo,IT Systems & Solutions,NEW,158.77
HiringLabSectoralPosting,2021-09-20,US,United States,techsoftware,Software Development,NEW,187.43
HiringLabSectoralPosting,2021-09-21,US,United States,math,Data & Analytics,NEW,165.76
HiringLabSectoralPosting,2021-09-21,US,United States,project,Project Management,NEW,166.45
HiringLabSectoralPosting,2021-09-21,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,151.34
HiringLabSectoralPosting,2021-09-21,US,United States,techinfo,IT Systems & Solutions,NEW,159.22
HiringLabSectoralPosting,2021-09-21,US,United States,techsoftware,Software Development,NEW,186.4
HiringLabSectoralPosting,2021-09-22,US,United States,math,Data & Analytics,NEW,165.17
HiringLabSectoralPosting,2021-09-22,US,United States,project,Project Management,NEW,168.38
HiringLabSectoralPosting,2021-09-22,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,150.84
HiringLabSectoralPosting,2021-09-22,US,United States,techinfo,IT Systems & Solutions,NEW,159.6
HiringLabSectoralPosting,2021-09-22,US,United States,techsoftware,Software Development,NEW,183.92
HiringLabSectoralPosting,2021-09-23,US,United States,math,Data & Analytics,NEW,165.85
HiringLabSectoralPosting,2021-09-23,US,United States,project,Project Management,NEW,169.55
HiringLabSectoralPosting,2021-09-23,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,153.05
HiringLabSectoralPosting,2021-09-23,US,United States,techinfo,IT Systems & Solutions,NEW,160.35
HiringLabSectoralPosting,2021-09-23,US,United States,techsoftware,Software Development,NEW,183.64
HiringLabSectoralPosting,2021-09-24,US,United States,math,Data & Analytics,NEW,166.42
HiringLabSectoralPosting,2021-09-24,US,United States,project,Project Management,NEW,170.76
HiringLabSectoralPosting,2021-09-24,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,153.86
HiringLabSectoralPosting,2021-09-24,US,United States,techinfo,IT Systems & Solutions,NEW,162.21
HiringLabSectoralPosting,2021-09-24,US,United States,techsoftware,Software Development,NEW,183.76
HiringLabSectoralPosting,2021-09-25,US,United States,math,Data & Analytics,NEW,166.17
HiringLabSectoralPosting,2021-09-25,US,United States,project,Project Management,NEW,171.93
HiringLabSectoralPosting,2021-09-25,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,154.46
HiringLabSectoralPosting,2021-09-25,US,United States,techinfo,IT Systems & Solutions,NEW,163.9
HiringLabSectoralPosting,2021-09-25,US,United States,techsoftware,Software Development,NEW,184.86
HiringLabSectoralPosting,2021-09-26,US,United States,math,Data & Analytics,NEW,166.33
HiringLabSectoralPosting,2021-09-26,US,United States,project,Project Management,NEW,172.77
HiringLabSectoralPosting,2021-09-26,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,154.63
HiringLabSectoralPosting,2021-09-26,US,United States,techinfo,IT Systems & Solutions,NEW,165.84
HiringLabSectoralPosting,2021-09-26,US,United States,techsoftware,Software Development,NEW,187.12
HiringLabSectoralPosting,2021-09-27,US,United States,math,Data & Analytics,NEW,166.96
HiringLabSectoralPosting,2021-09-27,US,United States,project,Project Management,NEW,174.07
HiringLabSectoralPosting,2021-09-27,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,155.2
HiringLabSectoralPosting,2021-09-27,US,United States,techinfo,IT Systems & Solutions,NEW,168.31
HiringLabSectoralPosting,2021-09-27,US,United States,techsoftware,Software Development,NEW,189.94
HiringLabSectoralPosting,2021-09-28,US,United States,math,Data & Analytics,NEW,166.61
HiringLabSectoralPosting,2021-09-28,US,United States,project,Project Management,NEW,174.43
HiringLabSectoralPosting,2021-09-28,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,155.23
HiringLabSectoralPosting,2021-09-28,US,United States,techinfo,IT Systems & Solutions,NEW,170.47
HiringLabSectoralPosting,2021-09-28,US,United States,techsoftware,Software Development,NEW,191.93
HiringLabSectoralPosting,2021-09-29,US,United States,math,Data & Analytics,NEW,166.51
HiringLabSectoralPosting,2021-09-29,US,United States,project,Project Management,NEW,172.52
HiringLabSectoralPosting,2021-09-29,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,154.23
HiringLabSectoralPosting,2021-09-29,US,United States,techinfo,IT Systems & Solutions,NEW,171.24
HiringLabSectoralPosting,2021-09-29,US,United States,techsoftware,Software Development,NEW,193.43
HiringLabSectoralPosting,2021-09-30,US,United States,math,Data & Analytics,NEW,162.97
HiringLabSectoralPosting,2021-09-30,US,United States,project,Project Management,NEW,170.68
HiringLabSectoralPosting,2021-09-30,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,151.31
HiringLabSectoralPosting,2021-09-30,US,United States,techinfo,IT Systems & Solutions,NEW,170.2
HiringLabSectoralPosting,2021-09-30,US,United States,techsoftware,Software Development,NEW,192.36
HiringLabSectoralPosting,2021-10-01,US,United States,math,Data & Analytics,NEW,159.83
HiringLabSectoralPosting,2021-10-01,US,United States,project,Project Management,NEW,169.17
HiringLabSectoralPosting,2021-10-01,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,150.56
HiringLabSectoralPosting,2021-10-01,US,United States,techinfo,IT Systems & Solutions,NEW,167.99
HiringLabSectoralPosting,2021-10-01,US,United States,techsoftware,Software Development,NEW,191.03
HiringLabSectoralPosting,2021-10-02,US,United States,math,Data & Analytics,NEW,158.48
HiringLabSectoralPosting,2021-10-02,US,United States,project,Project Management,NEW,167.84
HiringLabSectoralPosting,2021-10-02,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,149.76
HiringLabSectoralPosting,2021-10-02,US,United States,techinfo,IT Systems & Solutions,NEW,166.79
HiringLabSectoralPosting,2021-10-02,US,United States,techsoftware,Software Development,NEW,190.79
HiringLabSectoralPosting,2021-10-03,US,United States,math,Data & Analytics,NEW,156.62
